user_id,country,gender,age,registration_date,acquisition_channel,is_premium
U01031,Netherlands,Male,27,2026-02-23,Social Media,0
U01032,Spain,Female,18,2026-01-08,Social Media,0
U01033,Belgium,Male,26,2026-01-06,App Store,0
U01034,Germany,Male,27,2026-01-01,Organic Search,0
U01035,Italy,Female,31,2026-01-02,App Store,0
U01036,Italy,Female,33,2026-01-06,Referral,0
U01037,Austria,Male,23,2026-02-01,Organic Search,1
U01038,Austria,Male,23,2026-02-06,Social Media,0
U01039,Netherlands,Female,27,2026-01-23,Referral,0
U01040,Netherlands,Male,26,2026-02-02,Paid Ads,0
U01041,France,Male,28,2026-01-04,Social Media,0
U01042,France,Female,48,2026-01-01,App Store,0
U01043,UK,Male,22,2026-01-05,Influencer,1
U01044,UK,Female,20,2026-01-17,Social Media,0
U01045,Netherlands,Male,29,2026-02-20,Social Media,0
U01046,Netherlands,Female,24,2026-02-23,App Store,1
U01047,Spain,Male,23,2026-01-05,App Store,0
U01048,UK,Male,27,2026-02-08,App Store,0
U01049,Germany,Male,29,2026-01-16,Influencer,0
U01050,Italy,Female,33,2026-01-03,Organic Search,0
U01051,Belgium,Male,30,2026-01-06,Organic Search,1
U01052,Spain,Male,31,2026-01-10,Social Media,0
U01053,Germany,Male,48,2026-02-04,Organic Search,0
U01054,Spain,Female,20,2026-01-25,Social Media,0
U01055,Spain,Female,18,2026-02-17,Influencer,1
U01056,France,Female,36,2026-02-01,Social Media,0
U01057,UK,Male,33,2026-01-02,Referral,0
U01058,Germany,Male,30,2026-01-11,Social Media,0
U01059,Germany,Male,16,2026-01-09,App Store,0
U01060,Italy,Male,42,2026-01-28,Organic Search,0
U01061,UK,Female,18,2026-01-17,Social Media,0
U01062,UK,Female,33,2026-01-08,Influencer,1
U01063,UK,Male,22,2026-02-01,Organic Search,0
U01064,Italy,Female,28,2026-01-28,Influencer,0
U01065,Italy,Male,39,2026-01-10,Social Media,0
U01066,Italy,Female,31,2026-01-16,Influencer,0
U01067,Germany,Male,34,2026-02-08,Social Media,1
U01068,France,Male,31,2026-01-07,App Store,1
U01069,Sweden,Male,22,2026-01-09,Organic Search,0
U01070,Italy,Male,29,2026-01-06,Paid Ads,0
U01071,Germany,Female,35,2026-01-13,Paid Ads,0
U01072,Germany,Other,29,2026-01-11,Social Media,0
U01073,UK,Male,29,2026-02-23,Social Media,0
U01074,Germany,Male,36,2026-01-07,App Store,0
U01075,Austria,Male,25,2026-01-03,Referral,0
U01076,Germany,Male,33,2026-01-07,App Store,0
U01077,Austria,Male,26,2026-01-14,Social Media,0
U01078,Sweden,Female,16,2026-02-02,Referral,0
U01079,Sweden,Male,16,2026-01-13,Social Media,0
U01080,UK,Male,21,2026-01-15,Organic Search,1
U01081,Germany,Male,37,2026-01-27,Social Media,0
U01082,UK,Female,25,2026-01-02,Organic Search,0
U01083,France,Male,31,2026-01-14,Social Media,0
U01084,Belgium,Male,33,2026-02-03,Organic Search,0
U01085,Spain,Male,33,2026-02-16,Organic Search,0
U01086,Netherlands,Male,28,2026-02-23,Referral,0
U01087,Germany,Male,18,2026-01-19,Organic Search,0
U01088,Belgium,Female,16,2026-01-31,Organic Search,0
U01089,Netherlands,Male,29,2026-01-02,Referral,0
U01090,Germany,Female,33,2026-01-08,Social Media,0
U01091,Netherlands,Female,22,2026-01-20,Social Media,0
U01092,France,Male,28,2026-01-05,App Store,0
U01093,Italy,Male,25,2026-02-23,Paid Ads,0
U01094,UK,Male,16,2026-01-15,Social Media,0
U01095,Belgium,Male,34,2026-02-02,Organic Search,0
U01096,France,Male,27,2026-01-05,Organic Search,0
U01097,UK,Male,32,2026-02-08,Social Media,0
U01098,Austria,Male,23,2026-01-05,Social Media,0
U01099,UK,Female,18,2026-02-23,Organic Search,0
U01100,Netherlands,Female,40,2026-01-01,Social Media,0
U01101,Spain,Female,23,2026-01-12,Organic Search,0
U01102,France,Male,26,2026-01-30,Social Media,0
U01103,Italy,Female,25,2026-01-17,App Store,0
U01104,UK,Female,28,2026-01-01,App Store,0
U01105,France,Male,24,2026-01-16,Influencer,0
U01106,Belgium,Female,35,2026-01-11,Paid Ads,0
U01107,UK,Male,25,2026-01-22,Social Media,0
U01108,Netherlands,Male,35,2026-01-11,Social Media,0
U01109,Italy,Female,29,2026-02-23,Referral,0
U01110,UK,Male,18,2026-01-13,Organic Search,1
U01111,Belgium,Male,26,2026-02-22,Influencer,0
U01112,Poland,Male,27,2026-01-20,Organic Search,0
U01113,Sweden,Female,19,2026-01-16,Organic Search,0
U01114,Germany,Male,17,2026-02-02,Social Media,0
U01115,France,Female,26,2026-01-09,App Store,0
U01116,Italy,Female,27,2026-02-01,Influencer,0
U01117,Germany,Other,20,2026-01-22,Social Media,0
U01118,Netherlands,Male,25,2026-02-06,Social Media,0
U01119,France,Female,24,2026-01-21,Organic Search,0
U01120,UK,Female,37,2026-01-01,Organic Search,0
U01121,Sweden,Female,27,2026-01-14,Organic Search,0
U01122,UK,Female,33,2026-02-18,Paid Ads,0
U01123,Spain,Female,29,2026-01-01,Social Media,0
U01124,Germany,Male,21,2026-01-12,Influencer,1
U01125,France,Male,41,2026-01-17,App Store,0
U01126,Italy,Male,35,2026-01-14,Influencer,1
U01127,Spain,Female,24,2026-01-02,Paid Ads,0
U01128,Germany,Male,26,2026-01-18,Referral,1
U01129,UK,Female,28,2026-01-07,Organic Search,1
U01130,UK,Female,31,2026-01-11,App Store,0
U01131,France,Male,34,2026-02-02,Organic Search,0
U01132,Netherlands,Female,28,2026-01-03,Social Media,0
U01133,France,Female,26,2026-01-08,Paid Ads,0
U01134,France,Female,25,2026-01-04,Social Media,0
U01135,Sweden,Female,22,2026-02-23,Organic Search,0
U01136,UK,Female,30,2026-01-26,App Store,0
U01137,France,Female,25,2026-02-23,Referral,0
U01138,Sweden,Female,29,2026-01-13,Social Media,0
U01139,Spain,Male,38,2026-01-25,Organic Search,0
U01140,France,Male,34,2026-01-06,Social Media,0
U01141,UK,Female,27,2026-02-23,App Store,0
U01142,France,Male,21,2026-01-11,App Store,0
U01143,UK,Female,16,2026-01-14,Influencer,0
U01144,France,Female,37,2026-01-04,App Store,0
U01145,Germany,Female,21,2026-01-15,Organic Search,0
U01146,Germany,Male,25,2026-01-11,Social Media,0
U01147,France,Male,28,2026-01-04,Influencer,0
U01148,Spain,Female,16,2026-02-18,Paid Ads,0
U01149,Germany,Male,27,2026-01-01,Social Media,1
U01150,France,Male,32,2026-01-13,Influencer,0
U01151,Spain,Male,28,2026-01-07,Organic Search,0
U01152,Sweden,Male,20,2026-02-03,Referral,0
U01153,UK,Female,31,2026-01-02,Organic Search,0
U01154,France,Male,16,2026-01-05,Influencer,1
U01155,Italy,Male,24,2026-01-14,Social Media,0
U01156,Belgium,Female,19,2026-01-01,Social Media,0
U01157,UK,Male,32,2026-01-17,Organic Search,0
U01158,Netherlands,Male,37,2026-01-15,Social Media,0
U01159,Belgium,Female,25,2026-01-03,Social Media,0
U01160,Austria,Male,29,2026-01-14,Social Media,0
U01161,Germany,Male,31,2026-01-01,Referral,0
U01162,UK,Female,25,2026-01-01,Paid Ads,0
U01163,UK,Male,28,2026-01-12,Paid Ads,0
U01164,France,Female,25,2026-01-25,Organic Search,0
U01165,Germany,Female,30,2026-01-05,Referral,0
U01166,France,Male,18,2026-01-06,Organic Search,0
U01167,Spain,Female,27,2026-01-24,Social Media,0
U01168,UK,Male,32,2026-01-13,App Store,0
U01169,UK,Male,49,2026-01-04,App Store,0
U01170,Belgium,Male,26,2026-02-11,App Store,0
U01171,France,Female,16,2026-01-14,Influencer,1
U01172,Poland,Female,25,2026-01-21,Organic Search,0
U01173,Germany,Male,16,2026-01-18,Organic Search,0
U01174,Germany,Other,32,2026-01-17,Influencer,0
U01175,Germany,Other,23,2026-01-21,Organic Search,0
U01176,France,Male,16,2026-01-02,Organic Search,0
U01177,Spain,Male,29,2026-01-17,Social Media,0
U01178,Germany,Female,25,2026-02-23,Organic Search,0
U01179,France,Male,33,2026-01-14,Social Media,0
U01180,Germany,Male,24,2026-01-26,Organic Search,0
U01181,UK,Male,16,2026-01-03,Social Media,0
U01182,Spain,Male,24,2026-01-13,Organic Search,0
U01183,Germany,Female,23,2026-01-07,Organic Search,0
U01184,Germany,Male,23,2026-01-21,Social Media,0
U01185,Netherlands,Male,22,2026-01-16,Social Media,0
U01186,Netherlands,Female,30,2026-02-23,Influencer,0
U01187,UK,Male,16,2026-02-19,Social Media,0
U01188,UK,Female,25,2026-01-22,Influencer,0
U01189,Italy,Male,28,2026-01-11,Social Media,0
U01190,Germany,Female,35,2026-01-12,Social Media,0
U01191,France,Female,39,2026-01-11,Paid Ads,0
U01192,Italy,Male,21,2026-01-11,Social Media,0
U01193,Sweden,Male,32,2026-01-16,Referral,0
U01194,Germany,Female,20,2026-02-23,Social Media,0
U01195,Netherlands,Female,36,2026-01-07,Organic Search,0
U01196,Germany,Male,30,2026-01-15,Influencer,0
U01197,UK,Female,36,2026-01-21,Social Media,1
U01198,Germany,Male,43,2026-01-14,Referral,0
U01199,Italy,Male,16,2026-01-05,Organic Search,0
U01200,Austria,Male,17,2026-01-01,App Store,0
U01201,Sweden,Female,27,2026-01-22,Social Media,0
U01202,France,Male,32,2026-01-15,Social Media,0
U01203,Spain,Female,30,2026-01-14,Referral,0
U01204,Germany,Female,23,2026-01-01,Social Media,0
U01205,Germany,Female,39,2026-02-19,App Store,0
U01206,UK,Male,32,2026-01-03,Social Media,0
U01207,France,Female,22,2026-01-05,Referral,0
U01208,Poland,Male,28,2026-02-23,Organic Search,1
U01209,Austria,Male,21,2026-01-18,Referral,0
U01210,Spain,Male,31,2026-01-20,Social Media,0
U01211,UK,Male,26,2026-01-06,Social Media,0
U01212,Italy,Other,33,2026-01-12,Referral,0
U01213,Germany,Female,43,2026-02-14,Social Media,0
U01214,Italy,Female,29,2026-01-19,Social Media,0
U01215,Spain,Male,35,2026-01-02,Organic Search,0
U01216,UK,Male,17,2026-01-07,Organic Search,0
U01217,France,Male,34,2026-01-02,Organic Search,1
U01218,Italy,Female,16,2026-01-28,App Store,0
U01219,France,Female,28,2026-01-31,Social Media,0
U01220,UK,Female,25,2026-01-24,Referral,0
U01221,Italy,Female,28,2026-01-15,Influencer,0
U01222,Belgium,Male,35,2026-01-02,Paid Ads,0
U01223,Netherlands,Female,29,2026-01-28,Social Media,0
U01224,Sweden,Male,26,2026-02-12,Social Media,0
U01225,Belgium,Female,39,2026-01-09,Social Media,0
U01226,Italy,Female,22,2026-01-09,Organic Search,1
U01227,Netherlands,Female,36,2026-01-01,Social Media,0
U01228,France,Male,28,2026-02-23,Organic Search,0
U01229,France,Other,33,2026-01-01,App Store,0
U01230,Germany,Male,28,2026-01-12,Paid Ads,0
U01231,France,Male,29,2026-02-19,Organic Search,0
U01232,Germany,Female,22,2026-01-04,App Store,0
U01233,France,Female,31,2026-01-08,Influencer,1
U01234,Spain,Male,22,2026-01-12,Organic Search,0
U01235,UK,Female,27,2026-01-20,Organic Search,0
U01236,Spain,Female,29,2026-01-20,Social Media,0
U01237,Germany,Female,41,2026-01-06,Social Media,0
U01238,Germany,Male,28,2026-02-02,Referral,0
U01239,France,Male,27,2026-01-09,Paid Ads,1
U01240,Netherlands,Female,32,2026-01-05,Social Media,0
U01241,Spain,Male,22,2026-01-01,Organic Search,0
U01242,UK,Male,21,2026-01-03,App Store,0
U01243,UK,Male,26,2026-01-06,Social Media,0
U01244,Belgium,Female,21,2026-01-17,Social Media,0
U01245,France,Female,35,2026-02-23,Social Media,0
U01246,Germany,Male,26,2026-01-11,Organic Search,0
U01247,Germany,Male,39,2026-01-10,Referral,0
U01248,France,Male,34,2026-01-13,Referral,0
U01249,Sweden,Female,35,2026-02-01,Social Media,0
U01250,France,Male,20,2026-01-06,Organic Search,0
U01251,Germany,Male,24,2026-01-09,Organic Search,0
U01252,Germany,Female,20,2026-02-14,Social Media,0
U01253,Spain,Male,25,2026-01-02,Social Media,0
U01254,Poland,Male,28,2026-02-04,Organic Search,0
U01255,UK,Male,28,2026-02-02,Social Media,0
U01256,Sweden,Female,19,2026-01-14,Social Media,0
U01257,Netherlands,Male,33,2026-01-01,Paid Ads,0
U01258,Italy,Male,23,2026-01-14,Referral,0
U01259,France,Male,22,2026-01-03,Social Media,0
U01260,Spain,Male,30,2026-01-02,Paid Ads,0
U01261,Sweden,Female,23,2026-02-04,App Store,0
U01262,UK,Male,31,2026-01-03,Social Media,0
U01263,UK,Male,37,2026-02-16,Organic Search,0
U01264,Germany,Female,18,2026-01-27,Paid Ads,0
U01265,Belgium,Male,23,2026-02-14,Social Media,0
U01266,Sweden,Male,28,2026-01-01,Referral,0
U01267,Germany,Male,25,2026-01-07,Organic Search,0
U01268,Poland,Other,28,2026-01-21,Organic Search,0
U01269,France,Male,28,2026-01-27,App Store,0
U01270,Germany,Female,29,2026-01-05,Social Media,0
U01271,Italy,Male,31,2026-01-22,Organic Search,0
U01272,UK,Male,31,2026-01-07,Organic Search,0
U01273,Poland,Male,34,2026-01-03,Paid Ads,0
U01274,UK,Female,35,2026-01-06,Influencer,1
U01275,Sweden,Male,19,2026-01-23,App Store,0
U01276,Netherlands,Male,32,2026-02-14,Social Media,0
U01277,Italy,Male,24,2026-02-04,Organic Search,0
U01278,Italy,Male,18,2026-01-21,Organic Search,1
U01279,Italy,Male,32,2026-01-09,Paid Ads,0
U01280,UK,Male,24,2026-01-25,Social Media,1
U01281,Spain,Male,26,2026-02-23,Influencer,0
U01282,UK,Male,26,2026-01-06,Social Media,0
U01283,Netherlands,Male,16,2026-01-12,Influencer,0
U01284,France,Female,26,2026-01-24,Referral,0
U01285,Netherlands,Female,26,2026-01-08,Organic Search,0
U01286,Germany,Female,16,2026-01-22,Paid Ads,0
U01287,Germany,Female,26,2026-01-18,Paid Ads,0
U01288,Poland,Male,35,2026-01-05,Social Media,0
U01289,Italy,Other,24,2026-02-02,Influencer,1
U01290,France,Female,27,2026-01-30,Social Media,0
U01291,Austria,Female,16,2026-01-27,Organic Search,0
U01292,France,Male,23,2026-01-20,Organic Search,0
U01293,UK,Male,25,2026-01-31,Influencer,0
U01294,UK,Female,31,2026-01-02,Social Media,0
U01295,France,Male,30,2026-01-21,Social Media,0
U01296,Germany,Male,23,2026-02-20,Social Media,0
U01297,France,Female,24,2026-01-25,Social Media,0
U01298,Italy,Female,31,2026-01-03,Social Media,0
U01299,UK,Male,28,2026-01-12,Organic Search,0
U01300,Italy,Female,25,2026-01-08,Influencer,0
U01301,UK,Female,22,2026-01-06,Paid Ads,0
U01302,UK,Female,24,2026-01-11,Social Media,0
U01303,UK,Male,19,2026-01-18,Organic Search,0
U01304,France,Female,34,2026-01-10,Influencer,0
U01305,Germany,Male,22,2026-01-04,App Store,1
U01306,Netherlands,Male,24,2026-01-15,Influencer,0
U01307,UK,Female,26,2026-01-03,Referral,0
U01308,Netherlands,Male,30,2026-01-03,Influencer,0
U01309,Germany,Male,30,2026-01-03,Social Media,0
U01310,Italy,Female,37,2026-01-04,App Store,0
U01311,Germany,Male,36,2026-01-05,Influencer,0
U01312,Italy,Female,19,2026-02-23,Organic Search,0
U01313,France,Female,36,2026-01-02,Organic Search,0
U01314,Germany,Female,31,2026-01-01,Influencer,0
U01315,Netherlands,Female,22,2026-01-02,Influencer,0
U01316,Italy,Female,25,2026-01-11,Social Media,1
U01317,UK,Other,25,2026-01-18,Referral,0
U01318,Germany,Male,33,2026-01-15,Paid Ads,0
U01319,Germany,Male,32,2026-01-20,Influencer,1
U01320,Sweden,Female,31,2026-01-06,App Store,0
U01321,Germany,Male,24,2026-01-11,Social Media,0
U01322,UK,Male,20,2026-01-19,Social Media,0
U01323,Sweden,Female,27,2026-01-03,Influencer,0
U01324,France,Male,36,2026-02-04,Organic Search,0
U01325,Sweden,Male,32,2026-02-02,Social Media,0
U01326,France,Female,37,2026-01-14,Social Media,0
U01327,Sweden,Female,27,2026-02-23,App Store,0
U01328,Germany,Male,18,2026-01-21,Referral,1
U01329,Sweden,Female,23,2026-01-07,Social Media,1
U01330,Germany,Female,20,2026-01-03,Organic Search,0
U01331,France,Female,38,2026-01-20,Organic Search,0
U01332,France,Male,26,2026-01-28,Influencer,0
U01333,Germany,Male,16,2026-01-15,Organic Search,0
U01334,Sweden,Male,40,2026-01-14,Paid Ads,0
U01335,Netherlands,Male,22,2026-02-23,App Store,0
U01336,Spain,Female,29,2026-01-12,Referral,0
U01337,France,Female,35,2026-01-13,Organic Search,1
U01338,UK,Female,44,2026-01-10,Social Media,0
U01339,UK,Male,30,2026-01-29,Organic Search,0
U01340,UK,Male,38,2026-01-01,Organic Search,0
U01341,Germany,Other,22,2026-01-05,Influencer,1
U01342,Sweden,Female,25,2026-01-06,Social Media,1
U01343,Netherlands,Male,22,2026-01-22,Social Media,0
U01344,Spain,Female,23,2026-02-09,Organic Search,0
U01345,Spain,Male,24,2026-02-23,Organic Search,0
U01346,UK,Female,40,2026-01-09,Paid Ads,0
U01347,UK,Female,34,2026-01-07,Organic Search,0
U01348,UK,Male,16,2026-01-04,Referral,0
U01349,Germany,Female,30,2026-01-01,Organic Search,0
U01350,Belgium,Female,28,2026-01-30,Organic Search,0
U01351,UK,Male,25,2026-01-13,Paid Ads,0
U01352,Austria,Other,29,2026-01-17,Organic Search,0
U01353,France,Male,31,2026-01-01,Influencer,0
U01354,UK,Male,23,2026-01-22,App Store,0
U01355,UK,Male,36,2026-01-13,Social Media,0
U01356,France,Female,26,2026-01-01,Social Media,0
U01357,Spain,Female,38,2026-01-16,Social Media,0
U01358,Poland,Male,29,2026-02-12,Influencer,0
U01359,Italy,Female,30,2026-02-02,Social Media,0
U01360,Germany,Female,16,2026-01-02,Influencer,0
U01361,France,Female,29,2026-01-30,Referral,0
U01362,Poland,Female,23,2026-02-12,Social Media,0
U01363,Poland,Female,16,2026-01-10,Social Media,0
U01364,UK,Female,25,2026-01-02,Influencer,1
U01365,UK,Male,34,2026-02-13,Organic Search,0
U01366,France,Female,22,2026-01-29,Social Media,0
U01367,Sweden,Male,33,2026-01-27,Social Media,0
U01368,UK,Female,26,2026-01-22,Social Media,0
U01369,Sweden,Male,16,2026-01-24,Organic Search,0
U01370,Sweden,Male,19,2026-02-18,Paid Ads,0
U01371,UK,Female,36,2026-01-01,Influencer,0
U01372,Sweden,Male,28,2026-01-24,Influencer,0
U01373,Germany,Male,34,2026-02-02,Social Media,0
U01374,Netherlands,Female,23,2026-01-12,Social Media,0
U01375,France,Male,21,2026-01-26,Organic Search,0
U01376,France,Male,27,2026-01-18,Social Media,0
U01377,France,Male,16,2026-01-01,Social Media,0
U01378,Netherlands,Female,17,2026-01-04,Social Media,0
U01379,Belgium,Male,17,2026-01-02,Social Media,0
U01380,Spain,Female,27,2026-01-04,Organic Search,0
U01381,Germany,Female,34,2026-01-08,Organic Search,0
U01382,Germany,Male,16,2026-01-22,Social Media,1
U01383,France,Female,28,2026-01-13,Influencer,0
U01384,Sweden,Male,31,2026-01-06,Social Media,0
U01385,Italy,Female,29,2026-02-02,Social Media,0
U01386,France,Female,25,2026-02-07,Social Media,0
U01387,Poland,Female,35,2026-01-05,Social Media,0
U01388,Spain,Male,22,2026-01-05,Social Media,0
U01389,Germany,Female,25,2026-01-10,Paid Ads,0
U01390,Germany,Male,16,2026-01-18,Influencer,0
U01391,France,Male,35,2026-01-04,Organic Search,0
U01392,Germany,Female,52,2026-01-05,Social Media,0
U01393,Belgium,Female,22,2026-01-05,Social Media,1
U01394,Spain,Female,20,2026-02-15,Organic Search,0
U01395,Italy,Male,19,2026-01-06,Social Media,0
U01396,France,Female,25,2026-01-03,Paid Ads,0
U01397,Italy,Male,35,2026-01-17,Social Media,0
U01398,Spain,Male,18,2026-01-23,Referral,1
U01399,Germany,Female,16,2026-01-03,Social Media,0
U01400,France,Female,18,2026-01-06,Social Media,0
U01401,Spain,Female,38,2026-01-01,Organic Search,0
U01402,France,Female,24,2026-01-09,Influencer,0
U01403,Netherlands,Male,16,2026-01-02,Paid Ads,0
U01404,Germany,Female,34,2026-01-08,Influencer,0
U01405,UK,Male,21,2026-01-26,Social Media,0
U01406,Germany,Female,16,2026-01-18,Paid Ads,1
U01407,Netherlands,Female,31,2026-01-01,App Store,0
U01408,Spain,Male,25,2026-01-01,Paid Ads,0
U01409,Germany,Female,20,2026-01-05,Organic Search,0
U01410,Netherlands,Female,27,2026-02-03,Referral,0
U01411,Germany,Female,38,2026-01-21,Social Media,0
U01412,Germany,Female,16,2026-01-01,Paid Ads,0
U01413,Germany,Male,19,2026-01-18,Social Media,1
U01414,UK,Female,24,2026-01-24,App Store,0
U01415,UK,Male,33,2026-02-23,Social Media,1
U01416,Germany,Male,24,2026-01-18,Organic Search,0
U01417,UK,Female,32,2026-01-19,Influencer,0
U01418,Netherlands,Female,33,2026-02-23,App Store,0
U01419,Sweden,Male,27,2026-01-15,Referral,0
U01420,Netherlands,Female,22,2026-01-01,Influencer,0
U01421,Germany,Female,19,2026-01-03,Paid Ads,0
U01422,UK,Male,30,2026-01-23,Influencer,0
U01423,Germany,Female,17,2026-01-13,Social Media,0
U01424,Poland,Male,21,2026-02-09,App Store,0
U01425,UK,Female,33,2026-01-01,Influencer,0
U01426,UK,Female,24,2026-02-08,Influencer,0
U01427,UK,Female,26,2026-01-17,Influencer,0
U01428,Spain,Female,27,2026-01-02,Organic Search,0
U01429,UK,Male,39,2026-01-08,App Store,0
U01430,UK,Female,16,2026-01-21,Influencer,0
U01431,Germany,Female,31,2026-02-04,Influencer,0
U01432,Germany,Male,26,2026-01-13,Social Media,0
U01433,Germany,Other,28,2026-01-26,Social Media,0
U01434,UK,Male,34,2026-01-18,Social Media,0
U01435,UK,Male,26,2026-01-03,App Store,1
U01436,Spain,Male,27,2026-02-11,Social Media,0
U01437,France,Male,21,2026-02-23,Social Media,0
U01438,Spain,Male,29,2026-02-05,Social Media,0
U01439,Germany,Female,22,2026-01-04,Social Media,0
U01440,UK,Male,32,2026-01-01,Social Media,0
U01441,Belgium,Female,29,2026-01-01,Social Media,0
U01442,Belgium,Female,37,2026-01-06,Organic Search,0
U01443,Poland,Female,24,2026-01-15,Social Media,0
U01444,France,Male,37,2026-01-03,Referral,0
U01445,France,Female,37,2026-01-31,App Store,0
U01446,Germany,Male,22,2026-01-13,Social Media,0
U01447,UK,Male,29,2026-01-06,Influencer,0
U01448,Germany,Female,27,2026-01-25,Social Media,0
U01449,UK,Male,26,2026-01-18,App Store,0
U01450,Spain,Male,32,2026-01-07,Organic Search,0
U01451,UK,Female,28,2026-01-16,Social Media,0
U01452,France,Female,32,2026-02-23,Paid Ads,0
U01453,Poland,Male,33,2026-01-10,Paid Ads,0
U01454,Netherlands,Female,30,2026-02-23,Organic Search,0
U01455,France,Male,29,2026-01-22,Social Media,0
U01456,Netherlands,Male,38,2026-01-05,Paid Ads,0
U01457,Spain,Male,20,2026-01-11,Social Media,0
U01458,France,Male,16,2026-01-14,Organic Search,0
U01459,Belgium,Female,20,2026-02-17,Influencer,0
U01460,UK,Female,39,2026-02-04,Referral,0
U01461,UK,Male,32,2026-01-01,Organic Search,0
U01462,Germany,Male,24,2026-02-01,Influencer,1
U01463,France,Male,30,2026-01-25,App Store,0
U01464,Germany,Female,22,2026-02-03,Referral,1
U01465,Belgium,Female,33,2026-02-23,Social Media,0
U01466,France,Female,40,2026-01-02,Social Media,0
U01467,Italy,Female,26,2026-01-01,Social Media,0
U01468,Poland,Female,23,2026-01-03,Organic Search,0
U01469,France,Male,34,2026-01-10,App Store,0
U01470,Germany,Female,26,2026-01-13,App Store,0
U01471,Germany,Male,41,2026-01-09,Influencer,0
U01472,Spain,Female,27,2026-02-19,Social Media,0
U01473,Germany,Male,28,2026-01-06,Social Media,0
U01474,UK,Male,25,2026-01-04,App Store,0
U01475,France,Female,35,2026-02-03,Organic Search,0
U01476,UK,Male,38,2026-01-07,Social Media,0
U01477,Spain,Male,21,2026-01-07,Social Media,1
U01478,Germany,Male,36,2026-02-23,App Store,1
U01479,Sweden,Female,36,2026-01-11,Organic Search,0
U01480,France,Female,30,2026-01-17,Paid Ads,0
U01481,Sweden,Female,27,2026-02-07,Social Media,0
U01482,Germany,Male,16,2026-01-27,Organic Search,0
U01483,UK,Male,21,2026-01-17,Organic Search,0
U01484,UK,Female,37,2026-01-26,Organic Search,0
U01485,Netherlands,Male,22,2026-01-09,App Store,0
U01486,Italy,Male,32,2026-01-26,Social Media,0
U01487,Netherlands,Other,25,2026-01-23,Social Media,0
U01488,Italy,Male,16,2026-02-23,App Store,0
U01489,Spain,Female,25,2026-02-11,Organic Search,1
U01490,Italy,Female,22,2026-01-04,Referral,0
U01491,France,Female,18,2026-01-07,Social Media,0
U01492,Italy,Female,25,2026-01-18,App Store,0
U01493,Germany,Female,27,2026-01-24,Social Media,0
U01494,UK,Male,26,2026-01-08,Influencer,0
U01495,France,Female,26,2026-01-13,Social Media,0
U01496,Austria,Male,30,2026-01-26,Social Media,1
U01497,Germany,Male,25,2026-01-24,Social Media,0
U01498,UK,Male,27,2026-01-11,Organic Search,0
U01499,Germany,Female,31,2026-01-29,Organic Search,0
U01500,Germany,Female,21,2026-01-07,Social Media,0
U01501,Poland,Female,16,2026-02-23,App Store,0
U01502,Sweden,Male,38,2026-02-05,Referral,0
U01503,Spain,Male,20,2026-01-26,Organic Search,1
U01504,Spain,Male,20,2026-01-03,Organic Search,0
U01505,France,Male,19,2026-01-12,Influencer,1
U01506,Germany,Female,19,2026-01-06,Social Media,0
U01507,Spain,Male,27,2026-02-03,Paid Ads,0
U01508,Poland,Female,40,2026-01-09,Social Media,0
U01509,Poland,Male,24,2026-01-03,Social Media,0
U01510,Italy,Female,25,2026-01-20,Organic Search,0
U01511,Germany,Male,23,2026-01-09,Organic Search,0
U01512,France,Female,28,2026-01-12,Paid Ads,0
U01513,France,Female,33,2026-01-10,Social Media,1
U01514,Netherlands,Male,28,2026-01-04,Social Media,0
U01515,Germany,Female,19,2026-01-13,App Store,0
U01516,UK,Male,31,2026-01-19,Paid Ads,0
U01517,Germany,Male,35,2026-01-11,Social Media,0
U01518,Italy,Male,25,2026-01-18,Organic Search,0
U01519,UK,Male,22,2026-01-04,Organic Search,0
U01520,Belgium,Male,25,2026-02-23,App Store,0
U01521,Netherlands,Female,28,2026-01-24,Influencer,0
U01522,Germany,Female,21,2026-01-16,Social Media,0
U01523,Netherlands,Female,37,2026-01-11,Organic Search,1
U01524,Germany,Male,27,2026-01-09,App Store,0
U01525,Germany,Male,30,2026-01-04,Organic Search,0
U01526,Italy,Male,16,2026-01-11,Social Media,0
U01527,France,Male,23,2026-01-07,Social Media,0
U01528,UK,Male,38,2026-01-11,Organic Search,0
U01529,Germany,Male,36,2026-02-03,Social Media,0
U01530,Spain,Female,32,2026-01-06,Referral,1
U01531,Austria,Female,30,2026-01-26,Organic Search,0
U01532,Germany,Male,29,2026-01-28,Social Media,0
U01533,Netherlands,Female,27,2026-01-04,Influencer,1
U01534,Spain,Male,24,2026-01-05,Paid Ads,1
U01535,France,Male,29,2026-01-08,Organic Search,0
U01536,Spain,Female,16,2026-01-16,Influencer,0
U01537,UK,Male,22,2026-01-15,Influencer,0
U01538,Germany,Female,22,2026-02-03,Influencer,0
U01539,UK,Male,35,2026-01-01,Organic Search,0
U01540,Italy,Male,22,2026-01-24,Social Media,0
U01541,UK,Female,16,2026-01-15,Organic Search,0
U01542,Italy,Female,28,2026-01-12,Social Media,0
U01543,UK,Female,27,2026-01-10,Referral,0
U01544,Netherlands,Male,31,2026-01-28,Social Media,0
U01545,Italy,Male,34,2026-01-09,Organic Search,1
U01546,France,Male,32,2026-01-17,Organic Search,0
U01547,UK,Male,26,2026-01-05,Social Media,0
U01548,Spain,Female,16,2026-01-13,App Store,0
