user_id,activity_date,sessions,session_duration_min,workouts_completed,ai_coach_used,training_plan_accessed,calories_burned,active_minutes,steps_recorded,registration_date,days_since_reg,week_number,day_of_week,is_weekend
U01476,2026-01-14,1,28.3,1,1,0,328,39,0,2026-01-07,7,3,Wednesday,0
U01476,2026-01-23,2,27.7,0,0,0,83,19,0,2026-01-07,16,4,Friday,0
U01476,2026-01-24,1,42.0,3,0,0,1044,89,7760,2026-01-07,17,4,Saturday,1
U01476,2026-01-30,2,19.4,2,0,1,558,53,6470,2026-01-07,23,5,Friday,0
U01476,2026-02-01,1,29.2,1,0,0,382,40,0,2026-01-07,25,5,Sunday,1
U01476,2026-02-04,2,32.3,1,0,0,270,42,6130,2026-01-07,28,6,Wednesday,0
U01476,2026-02-05,1,17.1,1,0,0,193,31,7819,2026-01-07,29,6,Thursday,0
U01476,2026-02-06,1,22.9,1,0,0,253,36,6989,2026-01-07,30,6,Friday,0
U01476,2026-02-10,1,17.4,1,0,0,242,32,0,2026-01-07,34,7,Tuesday,0
U01476,2026-03-01,3,13.7,1,0,1,251,29,0,2026-01-07,53,9,Sunday,1
U01477,2026-01-08,1,33.8,2,0,1,571,63,0,2026-01-07,1,2,Thursday,0
U01477,2026-01-09,1,63.4,1,0,1,487,64,0,2026-01-07,2,2,Friday,0
U01477,2026-01-10,2,60.3,1,1,0,447,62,7640,2026-01-07,3,2,Saturday,1
U01477,2026-01-11,1,26.4,2,1,0,526,58,0,2026-01-07,4,2,Sunday,1
U01477,2026-01-12,1,35.0,1,0,0,303,44,0,2026-01-07,5,3,Monday,0
U01477,2026-01-13,2,53.7,1,0,1,447,57,0,2026-01-07,6,3,Tuesday,0
U01477,2026-01-14,2,39.1,2,0,1,678,67,0,2026-01-07,7,3,Wednesday,0
U01477,2026-01-17,2,26.5,1,1,0,366,38,0,2026-01-07,10,3,Saturday,1
U01477,2026-01-18,1,62.3,1,1,0,550,63,6820,2026-01-07,11,3,Sunday,1
U01477,2026-01-19,2,35.1,1,0,0,364,44,7356,2026-01-07,12,4,Monday,0
U01477,2026-01-20,1,25.4,1,1,1,322,37,0,2026-01-07,13,4,Tuesday,0
U01477,2026-01-21,2,33.7,1,1,0,275,43,0,2026-01-07,14,4,Wednesday,0
U01477,2026-01-22,1,12.9,1,1,1,198,29,1740,2026-01-07,15,4,Thursday,0
U01477,2026-01-23,1,46.7,1,1,1,461,52,0,2026-01-07,16,4,Friday,0
U01477,2026-01-24,2,46.5,1,0,1,311,52,0,2026-01-07,17,4,Saturday,1
U01477,2026-01-25,1,51.4,1,1,0,402,55,6039,2026-01-07,18,4,Sunday,1
U01477,2026-01-27,2,38.1,3,1,0,200,86,7853,2026-01-07,20,5,Tuesday,0
U01477,2026-01-28,2,19.4,1,0,1,268,33,6466,2026-01-07,21,5,Wednesday,0
U01477,2026-01-29,2,22.9,1,1,1,269,36,0,2026-01-07,22,5,Thursday,0
U01477,2026-01-30,2,23.7,1,0,1,249,36,0,2026-01-07,23,5,Friday,0
U01477,2026-01-31,1,19.9,1,1,1,175,33,0,2026-01-07,24,5,Saturday,1
U01477,2026-02-02,1,45.9,1,0,1,418,52,6204,2026-01-07,26,6,Monday,0
U01477,2026-02-03,1,81.5,1,1,1,546,77,6654,2026-01-07,27,6,Tuesday,0
U01477,2026-02-04,2,22.1,2,0,1,529,55,2589,2026-01-07,28,6,Wednesday,0
U01477,2026-02-05,1,19.6,2,1,0,681,53,0,2026-01-07,29,6,Thursday,0
U01477,2026-02-07,2,57.3,1,1,0,339,60,0,2026-01-07,31,6,Saturday,1
U01477,2026-02-08,3,8.1,0,1,0,50,5,0,2026-01-07,32,6,Sunday,1
U01477,2026-02-11,1,45.6,1,1,0,370,51,0,2026-01-07,35,7,Wednesday,0
U01477,2026-02-13,2,29.6,2,1,1,691,60,4061,2026-01-07,37,7,Friday,0
U01477,2026-02-14,1,51.0,2,1,1,543,75,0,2026-01-07,38,7,Saturday,1
U01477,2026-02-16,1,58.6,2,0,1,733,81,0,2026-01-07,40,8,Monday,0
U01477,2026-02-17,1,16.1,1,0,1,318,31,0,2026-01-07,41,8,Tuesday,0
U01477,2026-02-18,2,111.8,1,0,1,624,98,0,2026-01-07,42,8,Wednesday,0
U01477,2026-02-19,1,44.1,1,1,1,328,50,6065,2026-01-07,43,8,Thursday,0
U01477,2026-02-20,1,32.1,1,0,1,323,42,0,2026-01-07,44,8,Friday,0
U01477,2026-02-23,2,12.6,2,1,0,444,48,6535,2026-01-07,47,9,Monday,0
U01477,2026-02-24,1,20.0,1,0,1,301,34,0,2026-01-07,48,9,Tuesday,0
U01477,2026-02-25,1,11.2,1,1,0,340,27,6562,2026-01-07,49,9,Wednesday,0
U01477,2026-02-26,1,40.0,2,0,0,423,68,0,2026-01-07,50,9,Thursday,0
U01477,2026-02-27,1,35.0,1,1,1,388,44,321,2026-01-07,51,9,Friday,0
U01477,2026-03-01,1,31.7,2,1,1,676,62,0,2026-01-07,53,9,Sunday,1
U01478,2026-02-23,1,75.4,1,0,1,430,72,4085,2026-02-23,0,9,Monday,0
U01478,2026-02-24,2,15.0,2,1,0,411,50,0,2026-02-23,1,9,Tuesday,0
U01478,2026-02-25,1,20.9,1,1,1,295,34,0,2026-02-23,2,9,Wednesday,0
U01478,2026-02-26,1,50.8,1,0,0,240,55,5342,2026-02-23,3,9,Thursday,0
U01478,2026-02-27,1,11.4,2,0,0,529,48,0,2026-02-23,4,9,Friday,0
U01478,2026-02-28,1,33.4,1,0,0,364,43,5659,2026-02-23,5,9,Saturday,1
U01478,2026-03-01,1,38.2,1,0,0,331,46,0,2026-02-23,6,9,Sunday,1
U01479,2026-01-11,2,21.0,1,0,0,271,34,0,2026-01-11,0,2,Sunday,1
U01479,2026-01-14,2,9.6,2,0,0,705,46,0,2026-01-11,3,3,Wednesday,0
U01479,2026-01-16,1,8.2,2,0,1,512,45,0,2026-01-11,5,3,Friday,0
U01479,2026-01-17,3,36.6,0,0,0,109,25,0,2026-01-11,6,3,Saturday,1
U01479,2026-01-19,1,40.0,2,0,0,715,68,0,2026-01-11,8,4,Monday,0
U01479,2026-01-21,2,43.1,3,0,0,734,90,0,2026-01-11,10,4,Wednesday,0
U01479,2026-01-22,2,39.4,0,0,1,118,27,8999,2026-01-11,11,4,Thursday,0
U01479,2026-01-27,2,12.9,0,1,1,50,9,0,2026-01-11,16,5,Tuesday,0
U01479,2026-01-28,2,51.6,2,0,1,675,76,1852,2026-01-11,17,5,Wednesday,0
U01479,2026-01-29,1,34.4,1,0,1,315,44,7419,2026-01-11,18,5,Thursday,0
U01479,2026-01-30,2,13.6,2,0,1,340,49,3723,2026-01-11,19,5,Friday,0
U01479,2026-01-31,1,21.2,2,1,0,643,54,0,2026-01-11,20,5,Saturday,1
U01479,2026-02-03,1,42.1,1,0,0,539,49,5246,2026-01-11,23,6,Tuesday,0
U01479,2026-02-05,1,15.3,2,0,1,587,50,4911,2026-01-11,25,6,Thursday,0
U01479,2026-02-08,2,19.9,1,0,0,433,33,3326,2026-01-11,28,6,Sunday,1
U01479,2026-02-14,1,33.7,1,0,0,391,43,0,2026-01-11,34,7,Saturday,1
U01479,2026-02-15,1,14.5,1,0,0,458,30,2017,2026-01-11,35,7,Sunday,1
U01479,2026-02-16,2,29.8,0,0,0,89,20,4399,2026-01-11,36,8,Monday,0
U01479,2026-02-17,1,18.9,1,0,0,264,33,0,2026-01-11,37,8,Tuesday,0
U01479,2026-02-18,1,40.0,2,1,1,470,68,0,2026-01-11,38,8,Wednesday,0
U01479,2026-02-20,1,33.2,1,1,0,485,43,0,2026-01-11,40,8,Friday,0
U01479,2026-02-21,2,18.2,0,1,0,54,12,0,2026-01-11,41,8,Saturday,1
U01479,2026-02-28,1,32.1,1,1,0,260,42,7120,2026-01-11,48,9,Saturday,1
U01480,2026-01-18,1,46.0,3,0,1,663,92,0,2026-01-17,1,3,Sunday,1
U01480,2026-01-19,1,17.1,1,0,0,298,31,0,2026-01-17,2,4,Monday,0
U01480,2026-01-20,2,46.3,0,0,0,138,32,0,2026-01-17,3,4,Tuesday,0
U01480,2026-01-22,1,33.9,1,1,1,349,43,0,2026-01-17,5,4,Thursday,0
U01480,2026-01-24,1,23.7,1,0,0,347,36,0,2026-01-17,7,4,Saturday,1
U01480,2026-01-25,2,19.2,1,0,0,341,33,0,2026-01-17,8,4,Sunday,1
U01480,2026-01-26,1,24.3,1,0,0,433,37,0,2026-01-17,9,5,Monday,0
U01480,2026-01-28,1,29.9,1,0,0,375,40,0,2026-01-17,11,5,Wednesday,0
U01480,2026-01-29,1,13.8,1,1,0,294,29,0,2026-01-17,12,5,Thursday,0
U01480,2026-01-31,1,21.9,2,0,0,658,55,6120,2026-01-17,14,5,Saturday,1
U01480,2026-02-01,3,22.8,1,0,0,279,35,0,2026-01-17,15,5,Sunday,1
U01480,2026-02-04,1,15.6,1,0,0,374,30,0,2026-01-17,18,6,Wednesday,0
U01480,2026-02-06,2,60.1,2,0,0,569,82,6478,2026-01-17,20,6,Friday,0
U01480,2026-02-11,1,24.0,1,0,0,310,36,2682,2026-01-17,25,7,Wednesday,0
U01480,2026-02-15,2,16.9,3,0,1,654,71,0,2026-01-17,29,7,Sunday,1
U01480,2026-02-16,1,11.2,1,1,0,97,27,0,2026-01-17,30,8,Monday,0
U01480,2026-02-22,1,14.7,1,0,0,230,30,0,2026-01-17,36,8,Sunday,1
U01480,2026-02-24,3,23.4,1,0,1,234,36,0,2026-01-17,38,9,Tuesday,0
U01480,2026-02-26,2,48.4,1,0,0,462,53,3834,2026-01-17,40,9,Thursday,0
U01481,2026-02-11,1,29.3,1,0,0,356,40,0,2026-02-07,4,7,Wednesday,0
U01481,2026-02-12,1,13.7,2,0,0,552,49,0,2026-02-07,5,7,Thursday,0
U01481,2026-02-18,1,49.5,1,1,1,432,54,0,2026-02-07,11,8,Wednesday,0
U01481,2026-02-21,1,22.2,2,0,1,426,55,6785,2026-02-07,14,8,Saturday,1
U01481,2026-02-23,1,26.8,1,0,0,270,38,4738,2026-02-07,16,9,Monday,0
U01481,2026-02-26,2,33.2,1,0,1,300,43,0,2026-02-07,19,9,Thursday,0
U01481,2026-02-28,2,45.7,2,1,0,664,71,0,2026-02-07,21,9,Saturday,1
U01482,2026-01-27,1,42.2,3,0,0,1283,89,6604,2026-01-27,0,5,Tuesday,0
U01482,2026-01-28,2,58.3,2,1,0,479,80,0,2026-01-27,1,5,Wednesday,0
U01482,2026-01-29,2,21.0,2,0,0,495,54,0,2026-01-27,2,5,Thursday,0
U01482,2026-01-30,2,44.0,2,0,0,916,70,5019,2026-01-27,3,5,Friday,0
U01482,2026-02-03,2,26.9,1,0,1,405,38,0,2026-01-27,7,6,Tuesday,0
U01482,2026-02-06,3,10.4,1,0,1,264,27,4999,2026-01-27,10,6,Friday,0
U01482,2026-02-07,1,9.6,1,0,0,222,26,7841,2026-01-27,11,6,Saturday,1
U01482,2026-02-10,2,21.0,0,1,0,63,14,0,2026-01-27,14,7,Tuesday,0
U01482,2026-02-13,1,18.5,1,0,0,223,32,4703,2026-01-27,17,7,Friday,0
U01482,2026-02-14,1,38.1,1,0,0,428,46,4124,2026-01-27,18,7,Saturday,1
U01482,2026-02-17,1,10.6,2,0,1,534,47,0,2026-01-27,21,8,Tuesday,0
U01482,2026-02-20,3,20.5,2,0,1,783,54,0,2026-01-27,24,8,Friday,0
U01482,2026-02-23,1,31.9,2,1,1,574,62,6750,2026-01-27,27,9,Monday,0
U01482,2026-02-24,2,22.5,0,0,1,67,15,3949,2026-01-27,28,9,Tuesday,0
U01482,2026-02-26,3,15.2,2,0,0,490,50,3993,2026-01-27,30,9,Thursday,0
U01482,2026-02-28,3,20.7,1,0,1,296,34,7517,2026-01-27,32,9,Saturday,1
U01483,2026-01-17,2,42.3,1,0,0,358,49,0,2026-01-17,0,3,Saturday,1
U01483,2026-01-19,2,24.4,1,0,0,352,37,0,2026-01-17,2,4,Monday,0
U01483,2026-01-23,1,14.6,1,1,1,330,30,5405,2026-01-17,6,4,Friday,0
U01483,2026-01-24,2,19.8,1,0,0,289,33,10416,2026-01-17,7,4,Saturday,1
U01483,2026-01-26,2,14.3,1,0,0,186,30,0,2026-01-17,9,5,Monday,0
U01483,2026-01-27,2,22.3,2,1,1,326,55,0,2026-01-17,10,5,Tuesday,0
U01483,2026-01-28,1,22.3,1,0,0,241,35,0,2026-01-17,11,5,Wednesday,0
U01483,2026-01-30,1,31.3,1,0,0,480,41,0,2026-01-17,13,5,Friday,0
U01483,2026-01-31,1,59.7,1,0,0,479,61,0,2026-01-17,14,5,Saturday,1
U01483,2026-02-02,1,16.5,1,0,0,139,31,0,2026-01-17,16,6,Monday,0
U01483,2026-02-03,3,24.7,3,0,0,515,77,0,2026-01-17,17,6,Tuesday,0
U01483,2026-02-04,2,28.6,2,0,1,548,60,0,2026-01-17,18,6,Wednesday,0
U01483,2026-02-05,3,9.3,3,0,1,630,66,4543,2026-01-17,19,6,Thursday,0
U01483,2026-02-15,1,8.8,2,1,1,625,46,0,2026-01-17,29,7,Sunday,1
U01483,2026-02-19,1,30.0,1,1,0,373,41,4615,2026-01-17,33,8,Thursday,0
U01483,2026-02-20,2,11.0,1,1,0,202,27,0,2026-01-17,34,8,Friday,0
U01483,2026-02-21,1,9.8,1,1,0,156,26,0,2026-01-17,35,8,Saturday,1
U01483,2026-02-22,2,22.2,1,0,1,351,35,0,2026-01-17,36,8,Sunday,1
U01483,2026-02-24,1,44.5,1,0,0,440,51,0,2026-01-17,38,9,Tuesday,0
U01483,2026-02-28,2,8.5,0,0,0,50,5,0,2026-01-17,42,9,Saturday,1
U01483,2026-03-01,1,17.0,1,0,0,210,31,10869,2026-01-17,43,9,Sunday,1
U01484,2026-01-26,1,20.1,1,0,0,384,34,0,2026-01-26,0,5,Monday,0
U01484,2026-01-30,1,31.6,2,0,1,514,62,6046,2026-01-26,4,5,Friday,0
U01484,2026-01-31,2,26.2,0,0,1,78,18,0,2026-01-26,5,5,Saturday,1
U01484,2026-02-08,1,14.0,1,1,0,403,29,8763,2026-01-26,13,6,Sunday,1
U01484,2026-02-11,1,9.6,1,0,1,462,26,8170,2026-01-26,16,7,Wednesday,0
U01484,2026-02-12,1,11.5,3,0,0,495,68,5950,2026-01-26,17,7,Thursday,0
U01484,2026-02-16,3,9.3,1,0,1,235,26,0,2026-01-26,21,8,Monday,0
U01484,2026-02-21,2,38.1,1,0,0,234,46,5087,2026-01-26,26,8,Saturday,1
U01484,2026-02-25,2,21.7,1,0,0,353,35,4677,2026-01-26,30,9,Wednesday,0
U01484,2026-02-27,1,20.2,1,0,1,344,34,9684,2026-01-26,32,9,Friday,0
U01485,2026-01-09,1,16.3,1,1,0,284,31,8129,2026-01-09,0,2,Friday,0
U01485,2026-01-12,2,11.6,1,0,0,292,28,5700,2026-01-09,3,3,Monday,0
U01485,2026-01-13,2,24.1,0,0,1,72,16,4909,2026-01-09,4,3,Tuesday,0
U01485,2026-01-14,1,45.3,2,0,0,895,71,7786,2026-01-09,5,3,Wednesday,0
U01485,2026-01-15,3,12.3,2,0,1,265,48,0,2026-01-09,6,3,Thursday,0
U01485,2026-01-16,1,13.3,2,1,0,518,49,6063,2026-01-09,7,3,Friday,0
U01485,2026-01-19,1,17.4,1,1,0,228,32,0,2026-01-09,10,4,Monday,0
U01485,2026-01-20,1,41.0,1,0,0,346,48,0,2026-01-09,11,4,Tuesday,0
U01485,2026-01-22,1,17.5,1,0,0,263,32,6098,2026-01-09,13,4,Thursday,0
U01485,2026-01-25,2,16.5,1,1,0,482,31,4331,2026-01-09,16,4,Sunday,1
U01485,2026-01-26,1,24.0,1,0,0,323,36,0,2026-01-09,17,5,Monday,0
U01485,2026-02-01,2,19.8,3,0,0,959,73,7833,2026-01-09,23,5,Sunday,1
U01485,2026-02-07,2,39.8,0,0,0,119,27,0,2026-01-09,29,6,Saturday,1
U01485,2026-02-09,1,12.7,1,1,0,375,28,0,2026-01-09,31,7,Monday,0
U01485,2026-02-10,2,26.3,0,0,0,78,18,5671,2026-01-09,32,7,Tuesday,0
U01485,2026-02-12,2,32.2,0,0,1,96,22,4931,2026-01-09,34,7,Thursday,0
U01485,2026-02-13,1,18.0,2,0,0,394,52,4354,2026-01-09,35,7,Friday,0
U01485,2026-02-15,1,45.4,1,0,0,281,51,4847,2026-01-09,37,7,Sunday,1
U01485,2026-02-19,1,66.1,1,0,1,380,66,10404,2026-01-09,41,8,Thursday,0
U01485,2026-02-27,2,32.6,2,0,0,673,62,0,2026-01-09,49,9,Friday,0
U01486,2026-01-28,1,28.9,3,0,0,1020,80,0,2026-01-26,2,5,Wednesday,0
U01486,2026-01-29,1,14.9,1,0,0,182,30,0,2026-01-26,3,5,Thursday,0
U01486,2026-01-30,3,16.7,1,0,0,250,31,8155,2026-01-26,4,5,Friday,0
U01486,2026-02-02,2,12.1,2,0,0,561,48,0,2026-01-26,7,6,Monday,0
U01486,2026-02-03,2,19.2,1,0,0,233,33,7580,2026-01-26,8,6,Tuesday,0
U01486,2026-02-05,2,13.0,0,0,0,50,9,0,2026-01-26,10,6,Thursday,0
U01486,2026-02-06,1,10.8,1,0,0,231,27,0,2026-01-26,11,6,Friday,0
U01486,2026-02-07,2,25.2,2,0,0,795,57,4176,2026-01-26,12,6,Saturday,1
U01486,2026-02-12,1,23.2,1,0,0,375,36,7638,2026-01-26,17,7,Thursday,0
U01486,2026-02-19,1,52.0,1,0,0,518,56,0,2026-01-26,24,8,Thursday,0
U01486,2026-02-20,1,39.4,2,0,0,445,67,0,2026-01-26,25,8,Friday,0
U01486,2026-02-21,1,13.5,1,0,0,452,29,6663,2026-01-26,26,8,Saturday,1
U01486,2026-02-23,1,42.6,1,0,0,399,49,0,2026-01-26,28,9,Monday,0
U01486,2026-02-28,1,47.7,1,1,0,320,53,2898,2026-01-26,33,9,Saturday,1
U01487,2026-01-26,1,31.3,1,0,0,292,41,4290,2026-01-23,3,5,Monday,0
U01487,2026-01-28,1,27.2,1,0,0,419,39,0,2026-01-23,5,5,Wednesday,0
U01487,2026-01-31,1,22.4,1,1,0,182,35,0,2026-01-23,8,5,Saturday,1
U01487,2026-02-03,1,22.1,1,0,1,225,35,2816,2026-01-23,11,6,Tuesday,0
U01487,2026-02-08,3,40.0,0,0,0,120,28,4341,2026-01-23,16,6,Sunday,1
U01487,2026-02-10,2,24.4,0,0,0,73,17,0,2026-01-23,18,7,Tuesday,0
U01487,2026-02-11,1,19.8,1,0,0,361,33,0,2026-01-23,19,7,Wednesday,0
U01487,2026-02-12,1,45.6,1,1,1,425,51,0,2026-01-23,20,7,Thursday,0
U01487,2026-02-14,1,17.0,1,1,0,256,31,5511,2026-01-23,22,7,Saturday,1
U01487,2026-02-16,1,30.0,1,0,1,347,41,0,2026-01-23,24,8,Monday,0
U01487,2026-02-17,1,7.5,2,1,1,338,45,0,2026-01-23,25,8,Tuesday,0
U01487,2026-02-20,2,29.0,1,0,0,329,40,0,2026-01-23,28,8,Friday,0
U01487,2026-02-21,1,64.6,1,0,1,306,65,6147,2026-01-23,29,8,Saturday,1
U01487,2026-02-25,1,25.0,1,0,0,251,37,0,2026-01-23,33,9,Wednesday,0
U01487,2026-02-26,2,35.8,0,0,0,107,25,7091,2026-01-23,34,9,Thursday,0
U01488,2026-02-26,1,35.9,1,0,1,323,45,0,2026-02-23,3,9,Thursday,0
U01488,2026-02-28,2,46.0,0,0,1,138,32,4949,2026-02-23,5,9,Saturday,1
U01489,2026-02-11,2,21.8,1,0,1,224,35,6658,2026-02-11,0,7,Wednesday,0
U01489,2026-02-13,1,22.0,1,1,1,352,35,0,2026-02-11,2,7,Friday,0
U01489,2026-02-14,1,26.1,1,0,1,365,38,3473,2026-02-11,3,7,Saturday,1
U01489,2026-02-15,1,29.5,2,1,1,675,60,4815,2026-02-11,4,7,Sunday,1
U01489,2026-02-16,1,10.7,1,1,1,281,27,0,2026-02-11,5,8,Monday,0
U01489,2026-02-17,1,17.3,1,0,0,160,32,6188,2026-02-11,6,8,Tuesday,0
U01489,2026-02-18,1,20.0,1,0,1,345,34,4879,2026-02-11,7,8,Wednesday,0
U01489,2026-02-20,1,52.6,1,1,0,354,56,0,2026-02-11,9,8,Friday,0
U01489,2026-02-21,3,41.2,1,0,1,312,48,676,2026-02-11,10,8,Saturday,1
U01489,2026-02-23,1,33.9,2,1,1,854,63,0,2026-02-11,12,9,Monday,0
U01489,2026-02-24,1,73.7,1,0,1,560,71,0,2026-02-11,13,9,Tuesday,0
U01489,2026-02-26,1,38.4,1,0,0,271,46,8409,2026-02-11,15,9,Thursday,0
U01489,2026-02-28,2,27.7,0,0,1,83,19,0,2026-02-11,17,9,Saturday,1
U01490,2026-01-05,1,15.3,1,0,0,280,30,4116,2026-01-04,1,2,Monday,0
U01490,2026-01-06,1,22.2,1,1,0,343,35,10911,2026-01-04,2,2,Tuesday,0
U01490,2026-01-09,1,35.0,1,1,0,396,44,0,2026-01-04,5,2,Friday,0
U01490,2026-01-12,1,44.9,2,0,0,707,71,0,2026-01-04,8,3,Monday,0
U01490,2026-01-17,2,37.8,3,1,1,921,86,0,2026-01-04,13,3,Saturday,1
U01490,2026-01-18,1,11.2,2,0,0,372,47,0,2026-01-04,14,3,Sunday,1
U01490,2026-01-19,1,42.6,1,1,0,491,49,5885,2026-01-04,15,4,Monday,0
U01490,2026-01-21,1,11.8,2,0,0,852,48,0,2026-01-04,17,4,Wednesday,0
U01490,2026-01-22,1,9.9,1,0,0,277,26,0,2026-01-04,18,4,Thursday,0
U01490,2026-01-24,1,15.7,1,0,1,398,30,8324,2026-01-04,20,4,Saturday,1
U01490,2026-01-25,2,19.0,1,0,0,164,33,4991,2026-01-04,21,4,Sunday,1
U01490,2026-01-26,1,46.0,3,1,0,1160,92,0,2026-01-04,22,5,Monday,0
U01490,2026-01-28,1,37.8,1,1,1,273,46,0,2026-01-04,24,5,Wednesday,0
U01490,2026-01-29,2,11.5,1,1,1,311,28,0,2026-01-04,25,5,Thursday,0
U01490,2026-01-31,2,23.6,2,0,0,788,56,0,2026-01-04,27,5,Saturday,1
U01490,2026-02-04,1,33.1,3,0,0,819,83,0,2026-01-04,31,6,Wednesday,0
U01490,2026-02-13,1,44.5,1,0,0,321,51,3762,2026-01-04,40,7,Friday,0
U01490,2026-02-14,1,36.7,1,0,0,305,45,7004,2026-01-04,41,7,Saturday,1
U01490,2026-02-18,3,32.3,1,0,1,422,42,0,2026-01-04,45,8,Wednesday,0
U01490,2026-02-25,1,41.1,1,0,0,409,48,0,2026-01-04,52,9,Wednesday,0
U01490,2026-03-01,1,12.1,2,0,0,502,48,4370,2026-01-04,56,9,Sunday,1
U01491,2026-01-07,1,17.4,1,0,1,489,32,8981,2026-01-07,0,2,Wednesday,0
U01491,2026-01-09,3,22.7,1,0,1,400,35,0,2026-01-07,2,2,Friday,0
U01491,2026-01-11,2,21.5,2,0,1,379,55,3428,2026-01-07,4,2,Sunday,1
U01491,2026-01-12,1,15.3,1,0,0,262,30,8337,2026-01-07,5,3,Monday,0
U01491,2026-01-14,2,22.6,0,0,0,67,15,0,2026-01-07,7,3,Wednesday,0
U01491,2026-01-18,1,26.1,1,0,1,458,38,0,2026-01-07,11,3,Sunday,1
U01491,2026-01-20,1,27.0,1,1,0,343,38,0,2026-01-07,13,4,Tuesday,0
U01491,2026-01-22,1,14.4,1,0,0,321,30,0,2026-01-07,15,4,Thursday,0
U01491,2026-01-23,1,20.9,1,0,0,344,34,0,2026-01-07,16,4,Friday,0
U01491,2026-01-24,1,12.0,2,0,1,888,48,0,2026-01-07,17,4,Saturday,1
U01491,2026-01-25,1,26.4,1,0,1,407,38,0,2026-01-07,18,4,Sunday,1
U01491,2026-01-26,1,22.5,3,0,0,598,75,0,2026-01-07,19,5,Monday,0
U01491,2026-01-28,1,22.5,1,0,1,231,35,6917,2026-01-07,21,5,Wednesday,0
U01491,2026-02-02,1,14.3,2,0,0,832,50,6695,2026-01-07,26,6,Monday,0
U01491,2026-02-08,1,35.7,1,0,1,401,44,5827,2026-01-07,32,6,Sunday,1
U01491,2026-02-13,2,16.9,2,0,0,427,51,0,2026-01-07,37,7,Friday,0
U01491,2026-02-15,2,28.5,1,0,1,295,39,6220,2026-01-07,39,7,Sunday,1
U01491,2026-02-25,2,15.1,1,1,0,284,30,0,2026-01-07,49,9,Wednesday,0
U01491,2026-02-28,2,31.1,1,0,1,305,41,7614,2026-01-07,52,9,Saturday,1
U01492,2026-01-20,1,45.9,2,0,0,852,72,2935,2026-01-18,2,4,Tuesday,0
U01492,2026-01-23,1,65.4,1,0,0,540,65,0,2026-01-18,5,4,Friday,0
U01492,2026-01-25,2,45.8,3,1,1,1494,92,8931,2026-01-18,7,4,Sunday,1
U01492,2026-01-29,1,25.1,1,1,0,330,37,5022,2026-01-18,11,5,Thursday,0
U01492,2026-02-01,2,21.9,2,0,0,327,55,6582,2026-01-18,14,5,Sunday,1
U01492,2026-02-03,1,13.4,2,0,0,676,49,6009,2026-01-18,16,6,Tuesday,0
U01492,2026-02-08,2,18.0,1,0,0,187,32,0,2026-01-18,21,6,Sunday,1
U01492,2026-02-10,2,36.0,1,0,0,313,45,6694,2026-01-18,23,7,Tuesday,0
U01492,2026-02-12,1,21.0,1,0,0,392,34,0,2026-01-18,25,7,Thursday,0
U01492,2026-02-14,1,7.1,1,0,0,227,24,3064,2026-01-18,27,7,Saturday,1
U01492,2026-02-15,1,30.7,2,0,0,551,61,0,2026-01-18,28,7,Sunday,1
U01492,2026-02-21,2,10.0,1,0,0,231,27,0,2026-01-18,34,8,Saturday,1
U01492,2026-02-27,2,20.7,1,0,1,275,34,0,2026-01-18,40,9,Friday,0
U01492,2026-03-01,3,14.2,0,0,0,50,9,0,2026-01-18,42,9,Sunday,1
U01493,2026-01-24,2,18.3,0,0,1,54,12,0,2026-01-24,0,4,Saturday,1
U01493,2026-01-26,2,24.3,2,0,0,576,57,5075,2026-01-24,2,5,Monday,0
U01493,2026-01-29,3,9.6,0,0,0,50,6,7538,2026-01-24,5,5,Thursday,0
U01493,2026-01-30,1,14.6,1,0,0,213,30,0,2026-01-24,6,5,Friday,0
U01493,2026-02-06,1,10.6,3,0,1,772,67,0,2026-01-24,13,6,Friday,0
U01493,2026-02-08,1,13.3,1,0,1,320,29,7215,2026-01-24,15,6,Sunday,1
U01493,2026-02-13,2,24.5,3,1,0,959,77,6871,2026-01-24,20,7,Friday,0
U01493,2026-02-16,1,40.1,2,0,0,392,68,0,2026-01-24,23,8,Monday,0
U01493,2026-02-18,3,38.7,1,1,1,371,47,5305,2026-01-24,25,8,Wednesday,0
U01493,2026-02-20,2,14.9,2,0,1,533,50,0,2026-01-24,27,8,Friday,0
U01493,2026-02-22,1,8.6,2,0,1,600,46,0,2026-01-24,29,8,Sunday,1
U01493,2026-02-23,1,22.8,3,0,0,733,75,2529,2026-01-24,30,9,Monday,0
U01494,2026-01-08,2,18.4,1,0,1,382,32,4280,2026-01-08,0,2,Thursday,0
U01494,2026-01-10,1,12.9,1,0,0,290,29,2695,2026-01-08,2,2,Saturday,1
U01494,2026-01-11,1,10.5,1,1,0,258,27,0,2026-01-08,3,2,Sunday,1
U01494,2026-01-12,1,41.3,1,0,0,376,48,0,2026-01-08,4,3,Monday,0
U01494,2026-01-13,1,44.9,3,0,0,1003,91,3349,2026-01-08,5,3,Tuesday,0
U01494,2026-01-15,2,12.7,3,0,0,856,68,0,2026-01-08,7,3,Thursday,0
U01494,2026-01-16,2,15.6,0,0,0,50,10,0,2026-01-08,8,3,Friday,0
U01494,2026-01-17,2,24.1,2,1,0,288,56,0,2026-01-08,9,3,Saturday,1
U01494,2026-01-19,1,24.7,1,1,0,441,37,4067,2026-01-08,11,4,Monday,0
