user_id,activity_date,sessions,session_duration_min,workouts_completed,ai_coach_used,training_plan_accessed,calories_burned,active_minutes,steps_recorded
U01251,2026-03-01,1,12.5,1,0,0,386,28,3019
U01252,2026-02-14,1,15.8,1,0,1,309,31,0
U01252,2026-02-15,1,26.3,1,0,0,148,38,0
U01252,2026-02-16,2,14.7,0,0,0,50,10,0
U01252,2026-02-17,1,19.3,2,1,0,439,53,6117
U01252,2026-02-19,1,50.7,1,0,0,463,55,6148
U01252,2026-02-20,3,15.6,1,0,1,347,30,0
U01252,2026-02-21,3,36.7,3,0,1,962,85,0
U01252,2026-02-22,1,24.7,3,0,0,1035,77,0
U01252,2026-02-23,3,57.8,1,0,0,439,60,0
U01252,2026-02-24,1,12.8,1,0,0,303,28,9228
U01252,2026-02-25,2,48.5,2,0,1,559,73,0
U01252,2026-02-26,1,17.2,1,0,0,337,32,0
U01253,2026-01-02,1,13.8,1,1,0,326,29,2741
U01253,2026-01-05,1,26.7,3,1,0,888,78,0
U01253,2026-01-08,1,11.7,1,0,1,361,28,5876
U01253,2026-01-09,3,26.2,1,1,0,300,38,0
U01253,2026-01-11,1,20.0,2,0,0,519,54,3219
U01253,2026-01-13,1,21.4,1,1,1,269,34,1291
U01253,2026-01-14,1,37.2,2,0,1,892,66,0
U01253,2026-01-16,2,15.2,0,0,0,50,10,10638
U01253,2026-01-18,3,17.6,1,0,0,272,32,0
U01253,2026-01-21,3,44.2,3,0,1,1034,90,0
U01253,2026-01-22,2,25.8,0,0,1,77,18,0
U01253,2026-01-27,1,24.2,1,0,0,415,36,11094
U01253,2026-01-31,1,7.0,1,0,0,381,24,0
U01253,2026-02-01,1,15.5,1,0,0,210,30,0
U01253,2026-02-02,1,36.2,1,0,1,332,45,0
U01253,2026-02-06,1,36.9,1,0,1,394,45,0
U01253,2026-02-07,1,45.2,2,0,1,848,71,0
U01253,2026-02-08,1,25.9,1,0,0,327,38,9393
U01253,2026-02-13,1,31.3,2,0,0,617,61,0
U01253,2026-02-15,2,28.7,0,1,0,86,20,0
U01253,2026-02-20,1,45.5,1,1,0,312,51,0
U01253,2026-02-21,2,60.3,0,1,0,180,42,0
U01253,2026-02-26,1,31.7,1,1,1,551,42,0
U01253,2026-02-27,2,5.9,0,0,0,50,4,0
U01254,2026-02-05,1,26.0,3,0,0,764,78,9956
U01254,2026-02-06,1,20.0,1,0,1,324,34,0
U01254,2026-02-07,1,26.9,1,0,0,356,38,8784
U01254,2026-02-08,1,27.8,2,0,1,835,59,2260
U01254,2026-02-11,2,18.3,1,0,0,336,32,5164
U01254,2026-02-12,1,19.8,1,0,1,230,33,0
U01254,2026-02-16,2,19.3,0,0,0,57,13,6401
U01254,2026-02-17,1,16.8,1,0,0,184,31,0
U01254,2026-02-18,1,14.5,1,0,0,153,30,0
U01254,2026-02-20,1,14.3,1,0,0,124,30,0
U01254,2026-02-22,3,27.3,2,0,0,769,59,0
U01254,2026-02-24,1,11.6,1,0,0,341,28,3552
U01254,2026-02-28,1,27.5,1,1,0,315,39,0
U01255,2026-02-05,1,9.4,1,0,0,50,26,4084
U01255,2026-02-08,1,12.4,1,0,0,423,28,0
U01255,2026-02-09,1,36.1,1,0,1,437,45,6210
U01255,2026-02-13,1,21.8,1,1,1,356,35,8494
U01255,2026-02-14,2,9.6,1,0,0,318,26,0
U01255,2026-02-18,1,26.5,2,0,1,512,58,0
U01255,2026-02-20,1,18.3,1,0,0,256,32,0
U01255,2026-02-25,1,29.4,1,1,0,260,40,5210
U01255,2026-02-27,1,32.1,2,1,0,768,62,0
U01256,2026-01-15,1,9.8,2,0,0,295,46,4023
U01256,2026-01-16,1,17.3,1,0,0,199,32,5061
U01256,2026-01-18,1,23.2,1,0,0,277,36,0
U01256,2026-01-26,2,9.4,1,0,0,305,26,0
U01256,2026-01-27,2,16.7,1,0,0,128,31,5082
U01256,2026-01-31,3,15.6,1,0,0,231,30,0
U01256,2026-02-03,1,14.8,1,0,0,215,30,4423
U01256,2026-02-05,1,31.5,1,0,0,432,42,6297
U01256,2026-02-06,1,18.5,1,0,0,212,32,7901
U01256,2026-02-17,2,33.3,0,0,0,99,23,0
U01256,2026-02-21,1,10.4,1,0,0,295,27,6382
U01256,2026-02-22,1,10.9,1,1,0,114,27,0
U01256,2026-02-27,3,50.7,3,0,0,575,95,10697
U01257,2026-01-01,1,31.6,1,0,1,301,42,5034
U01257,2026-01-02,2,22.1,1,0,0,456,35,3920
U01257,2026-01-05,1,27.0,1,0,0,312,38,0
U01257,2026-01-07,2,10.1,1,0,1,388,27,4825
U01257,2026-01-09,1,7.6,1,0,0,373,25,0
U01257,2026-01-14,1,14.6,2,0,1,577,50,0
U01257,2026-01-16,1,55.5,1,0,1,446,58,0
U01257,2026-01-18,1,15.0,1,0,1,295,30,0
U01257,2026-01-19,2,32.3,1,0,1,410,42,0
U01257,2026-01-21,1,13.7,1,0,0,353,29,2537
U01257,2026-01-25,2,26.5,0,0,0,79,18,6376
U01257,2026-02-02,2,48.0,2,0,1,587,73,0
U01257,2026-02-06,1,18.4,1,0,0,415,32,5147
U01257,2026-02-10,1,15.6,1,1,0,181,30,0
U01257,2026-02-21,1,32.0,1,0,0,332,42,0
U01258,2026-01-14,1,20.8,1,0,0,321,34,10457
U01258,2026-01-16,1,12.4,1,1,1,317,28,8452
U01258,2026-01-17,3,10.5,2,0,1,621,47,6040
U01258,2026-01-19,1,13.4,1,1,1,193,29,0
U01258,2026-01-21,1,28.4,1,1,1,248,39,0
U01258,2026-01-27,2,19.9,0,1,0,59,13,789
U01258,2026-01-28,2,24.3,1,0,1,177,37,2543
U01258,2026-01-31,2,38.0,1,0,0,303,46,5252
U01258,2026-02-03,1,33.2,1,0,0,236,43,0
U01258,2026-02-10,2,38.1,1,0,0,383,46,0
U01258,2026-02-11,1,24.4,2,0,0,388,57,0
U01258,2026-02-12,1,19.1,1,0,0,258,33,7376
U01258,2026-02-13,1,29.0,2,0,0,421,60,0
U01258,2026-02-15,1,11.1,2,0,0,996,47,0
U01258,2026-02-20,1,17.3,1,0,1,321,32,7487
U01258,2026-02-24,1,23.7,1,0,0,345,36,6998
U01258,2026-02-26,1,10.0,2,0,1,695,47,0
U01259,2026-01-03,2,13.1,0,0,0,50,9,0
U01259,2026-01-05,1,20.3,2,0,0,818,54,4274
U01259,2026-01-07,1,19.7,1,0,0,265,33,5222
U01259,2026-01-10,1,35.0,1,0,0,437,44,4839
U01259,2026-01-14,1,44.5,1,0,0,523,51,7585
U01259,2026-01-16,1,17.9,1,0,1,316,32,8222
U01259,2026-01-17,1,29.0,1,0,1,244,40,5098
U01259,2026-01-28,1,31.2,1,1,0,309,41,7588
U01259,2026-01-30,2,38.1,0,0,1,114,26,0
U01259,2026-02-01,1,11.5,3,0,0,1194,68,0
U01259,2026-02-03,1,26.2,1,0,1,366,38,8375
U01259,2026-02-05,1,34.6,1,0,0,420,44,0
U01259,2026-02-07,1,16.4,1,0,0,404,31,0
U01259,2026-02-15,1,19.9,1,0,0,242,33,11148
U01259,2026-02-16,1,14.9,2,0,0,474,50,0
U01259,2026-02-17,1,31.4,1,0,0,317,41,0
U01259,2026-02-24,3,12.8,1,0,0,261,28,0
U01259,2026-02-27,2,5.7,1,0,0,285,23,0
U01260,2026-01-02,1,13.5,3,0,1,444,69,0
U01260,2026-01-03,1,32.3,2,1,0,442,62,0
U01260,2026-01-16,2,27.4,1,0,0,486,39,7439
U01260,2026-01-21,1,21.4,1,0,0,328,34,0
U01260,2026-01-26,2,72.6,1,0,0,431,70,5732
U01260,2026-01-31,1,23.8,1,0,0,234,36,0
U01260,2026-02-06,1,24.0,1,1,0,419,36,0
U01260,2026-02-08,1,24.4,1,0,0,239,37,2717
U01260,2026-02-10,1,32.3,2,0,0,294,62,0
U01260,2026-02-14,1,36.4,2,0,0,615,65,8177
U01260,2026-02-15,1,8.5,2,0,0,656,45,0
U01260,2026-02-22,2,10.6,1,0,1,178,27,5893
U01260,2026-02-23,1,39.0,1,0,0,344,47,0
U01260,2026-03-01,2,11.5,0,0,0,50,8,0
U01261,2026-02-05,1,11.7,1,0,0,284,28,0
U01261,2026-02-07,1,21.7,1,0,0,361,35,0
U01261,2026-02-08,1,29.7,1,0,0,286,40,7744
U01261,2026-02-09,1,35.9,2,0,1,808,65,0
U01261,2026-02-10,1,9.7,1,0,0,229,26,0
U01261,2026-02-11,1,7.9,3,0,0,855,65,6050
U01261,2026-02-12,1,39.3,2,0,0,765,67,0
U01261,2026-02-13,1,25.3,1,0,1,215,37,8498
U01261,2026-02-16,2,19.2,1,0,0,284,33,4062
U01261,2026-02-20,1,20.7,1,0,0,352,34,4108
U01261,2026-02-25,1,25.7,1,0,0,238,37,0
U01261,2026-02-26,1,16.7,1,0,0,188,31,5978
U01261,2026-02-27,1,17.9,1,0,0,296,32,7597
U01261,2026-02-28,1,28.1,1,1,0,294,39,2390
U01262,2026-01-03,1,18.6,1,0,0,225,33,0
U01262,2026-01-04,1,37.9,1,0,0,411,46,7444
U01262,2026-01-06,1,18.6,2,1,0,547,53,0
U01262,2026-01-07,1,34.3,1,0,0,418,44,0
U01262,2026-01-14,1,46.5,2,0,0,846,72,0
U01262,2026-01-16,1,33.6,1,1,0,351,43,0
U01262,2026-01-18,1,13.3,2,0,1,597,49,0
U01262,2026-01-23,1,33.7,1,1,0,459,43,0
U01262,2026-01-28,2,39.8,1,0,0,334,47,0
U01262,2026-01-29,1,11.8,2,0,0,611,48,0
U01262,2026-01-30,2,32.7,1,0,0,389,42,0
U01262,2026-02-03,1,27.8,1,0,0,303,39,0
U01262,2026-02-12,2,37.9,0,1,1,113,26,0
U01262,2026-02-19,1,27.2,1,1,0,315,39,0
U01263,2026-02-18,1,23.1,1,0,0,286,36,0
U01263,2026-02-19,2,16.9,1,0,1,122,31,0
U01263,2026-02-25,1,49.0,3,0,0,918,94,5147
U01263,2026-02-27,1,14.7,1,0,0,302,30,0
U01264,2026-01-28,2,22.1,0,1,0,66,15,0
U01264,2026-01-31,2,53.6,1,0,0,400,57,7947
U01264,2026-02-01,1,34.1,1,0,0,288,43,0
U01264,2026-02-02,3,17.6,1,0,0,342,32,0
U01264,2026-02-03,1,49.5,2,0,1,834,74,8384
U01264,2026-02-07,1,46.4,1,0,0,258,52,5355
U01264,2026-02-14,1,18.7,1,0,0,298,33,0
U01264,2026-02-19,2,8.8,1,0,0,269,26,0
U01264,2026-02-22,2,26.1,0,0,0,78,18,0
U01264,2026-02-25,1,23.3,3,0,1,582,76,0
U01264,2026-02-26,1,19.9,1,0,0,308,33,0
U01265,2026-02-15,3,35.5,1,0,0,254,44,9562
U01265,2026-02-17,1,13.2,1,1,0,247,29,0
U01265,2026-02-18,1,10.3,1,0,0,241,27,7862
U01265,2026-02-21,1,25.0,1,0,0,293,37,0
U01265,2026-02-26,1,31.4,1,0,1,435,41,0
U01265,2026-02-27,1,15.5,2,0,0,460,50,6979
U01266,2026-01-04,1,7.5,1,1,0,275,25,0
U01266,2026-01-07,1,15.2,1,0,0,362,30,0
U01266,2026-01-09,2,15.0,0,0,0,50,10,0
U01266,2026-01-18,1,20.3,1,0,0,366,34,5593
U01266,2026-01-19,1,16.8,1,0,0,259,31,5306
U01266,2026-01-21,2,22.4,2,0,0,601,55,0
U01266,2026-01-22,1,9.9,1,0,0,291,26,5468
U01266,2026-01-24,2,23.2,0,0,0,69,16,0
U01266,2026-01-26,2,62.0,0,0,1,186,43,0
U01266,2026-02-01,1,31.0,1,1,0,320,41,0
U01266,2026-02-05,1,17.0,1,1,0,296,31,0
U01266,2026-02-08,1,35.2,1,0,1,237,44,0
U01266,2026-02-10,1,25.7,1,0,0,442,37,0
U01266,2026-02-14,1,81.4,1,0,0,352,76,0
U01266,2026-02-15,2,12.7,2,0,0,250,48,9790
U01267,2026-01-07,1,12.9,1,0,1,105,29,9433
U01267,2026-01-09,1,16.9,1,0,1,184,31,7455
U01267,2026-01-13,2,34.6,1,0,1,307,44,0
U01267,2026-01-15,2,20.0,2,0,1,485,54,11919
U01267,2026-01-17,1,6.7,1,0,0,261,24,608
U01267,2026-01-20,1,33.4,1,0,0,422,43,3882
U01267,2026-01-22,1,26.3,1,0,1,274,38,6622
U01267,2026-01-25,1,23.2,1,0,0,223,36,2675
U01267,2026-01-28,1,7.5,1,0,0,246,25,964
U01267,2026-01-29,1,10.8,1,0,1,314,27,0
U01267,2026-01-30,2,24.2,1,0,0,302,36,0
U01267,2026-02-01,2,12.4,2,1,0,520,48,6866
U01267,2026-02-02,2,9.9,0,0,0,50,6,5934
U01267,2026-02-03,1,14.4,1,0,1,210,30,0
U01267,2026-02-04,1,12.6,1,0,0,165,28,0
U01267,2026-02-07,1,39.5,2,0,1,335,67,0
U01267,2026-02-08,1,34.8,1,0,1,249,44,0
U01267,2026-02-09,3,31.7,2,0,0,765,62,10295
U01267,2026-02-14,2,22.4,0,0,0,67,15,0
U01267,2026-02-19,2,10.2,2,0,1,468,47,0
U01267,2026-02-20,1,23.0,1,0,0,311,36,0
U01267,2026-02-21,1,6.0,1,0,0,173,24,0
U01267,2026-02-23,1,9.4,1,0,0,278,26,0
U01267,2026-02-26,3,19.4,1,0,0,289,33,0
U01268,2026-01-22,2,28.2,0,1,0,84,19,3524
U01268,2026-01-24,1,40.9,1,0,0,277,48,0
U01268,2026-01-25,2,6.9,3,0,0,601,64,0
U01268,2026-01-26,1,16.0,1,0,0,235,31,3304
U01268,2026-01-29,2,25.6,1,0,0,289,37,5228
U01268,2026-01-30,1,39.8,1,1,0,394,47,0
U01268,2026-02-01,2,20.9,0,0,0,62,14,0
U01268,2026-02-05,1,13.8,1,1,0,206,29,3814
U01268,2026-02-06,3,30.1,1,1,0,261,41,0
U01268,2026-02-07,1,15.5,1,1,0,234,30,7123
U01268,2026-02-09,1,31.3,1,1,1,311,41,0
U01268,2026-02-10,1,33.0,1,0,1,365,43,3512
U01268,2026-02-11,2,9.5,2,0,1,396,46,8771
U01268,2026-02-12,1,14.1,1,1,1,314,29,0
U01268,2026-02-15,1,17.8,1,0,0,219,32,0
U01268,2026-02-16,2,16.3,2,0,1,799,51,0
U01268,2026-02-23,1,50.2,2,0,0,656,75,0
U01268,2026-02-24,1,15.4,1,0,0,345,30,0
U01268,2026-02-26,1,8.0,1,0,1,210,25,0
U01268,2026-02-28,1,30.1,1,1,0,172,41,9564
U01268,2026-03-01,1,21.1,1,0,0,212,34,9835
U01269,2026-02-07,1,34.9,1,0,1,349,44,572
U01269,2026-02-08,3,44.4,0,0,0,133,31,0
U01269,2026-02-10,1,25.6,1,0,1,249,37,5432
U01269,2026-02-13,1,39.0,2,0,0,582,67,0
U01269,2026-02-14,2,42.3,2,1,0,665,69,0
U01269,2026-02-17,1,20.9,1,0,0,211,34,10023
U01269,2026-02-19,1,23.8,1,1,0,213,36,0
U01269,2026-02-20,1,12.3,1,0,0,308,28,0
U01269,2026-02-23,1,32.1,2,0,0,490,62,6272
U01269,2026-02-26,3,18.1,1,0,1,356,32,10431
U01269,2026-02-27,1,38.4,1,0,1,406,46,0
U01269,2026-02-28,1,24.3,1,0,0,424,37,0
U01270,2026-01-05,2,35.8,1,0,0,412,45,0
U01270,2026-01-09,1,14.1,1,0,1,114,29,1902
U01270,2026-01-11,1,14.3,1,0,0,165,30,0
U01270,2026-01-12,1,37.0,1,0,1,487,45,0
U01270,2026-01-13,1,21.7,1,0,0,304,35,0
U01270,2026-01-15,1,16.4,1,0,0,368,31,0
U01270,2026-01-16,1,37.9,1,0,0,317,46,0
U01270,2026-01-19,1,20.1,1,0,1,213,34,2877
U01270,2026-01-21,1,18.4,1,1,0,432,32,7143
U01270,2026-01-29,1,36.8,2,0,0,455,65,0
U01270,2026-01-31,2,16.5,0,1,0,50,11,7059
U01270,2026-02-04,2,33.7,1,0,0,378,43,0
U01270,2026-02-05,2,21.7,0,0,0,65,15,9472
U01270,2026-02-13,2,36.8,0,0,0,110,25,0
U01270,2026-02-16,2,19.6,1,0,0,343,33,0
U01270,2026-02-18,2,86.1,2,1,0,606,100,6791
U01270,2026-02-19,2,40.4,1,0,1,223,48,5843
U01270,2026-02-22,1,37.0,1,0,0,326,45,5899
U01271,2026-01-22,2,25.1,0,1,0,75,17,0
U01271,2026-01-23,1,50.1,1,1,0,272,55,5870
U01271,2026-01-26,1,13.5,1,1,1,244,29,0
U01271,2026-01-27,1,16.2,1,1,0,323,31,0
U01271,2026-01-29,1,18.9,1,0,0,171,33,0
U01271,2026-01-31,1,35.3,1,1,0,563,44,7468
U01271,2026-02-02,2,31.0,0,0,1,93,21,0
U01271,2026-02-03,1,13.5,3,0,0,1151,69,7193
U01271,2026-02-04,1,9.7,1,0,0,334,26,0
U01271,2026-02-05,1,10.3,1,0,0,175,27,0
U01271,2026-02-06,1,37.0,1,0,1,571,45,0
U01271,2026-02-17,1,19.0,1,1,1,235,33,2035
U01271,2026-02-22,1,17.5,1,0,0,286,32,0
U01271,2026-02-27,1,54.3,1,0,1,561,58,0
U01272,2026-01-08,1,16.1,1,0,0,335,31,4312
U01272,2026-01-12,1,23.3,1,0,1,339,36,0
U01272,2026-01-13,1,53.5,2,0,0,407,77,0
U01272,2026-01-18,1,39.0,2,1,0,742,67,0
U01272,2026-01-23,2,18.0,1,0,0,445,32,0
U01272,2026-01-24,1,19.6,1,0,1,413,33,6425
U01272,2026-01-25,1,18.5,1,0,1,408,32,0
U01272,2026-01-27,2,44.7,0,0,0,134,31,6470
U01272,2026-01-28,2,23.1,1,0,1,316,36,3973
U01272,2026-01-29,1,27.6,1,0,1,412,39,0
U01272,2026-01-30,1,17.4,1,0,1,406,32,0
U01272,2026-02-04,2,23.1,0,1,0,69,16,4772
U01272,2026-02-05,1,15.5,2,0,0,543,50,0
U01272,2026-02-07,1,25.5,1,0,0,345,37,0
U01272,2026-02-09,1,11.2,2,1,1,485,47,3421
U01272,2026-02-10,1,13.0,1,0,0,412,29,8797
U01272,2026-02-19,2,21.0,1,0,1,398,34,0
U01272,2026-02-21,2,27.0,1,1,0,352,38,0
U01272,2026-03-01,1,13.6,2,0,0,570,49,0
U01273,2026-01-04,1,9.2,1,0,1,285,26,7507
U01273,2026-01-06,2,14.6,2,0,0,523,50,0
U01273,2026-01-08,1,22.5,1,0,0,277,35,7459
U01273,2026-01-09,2,55.3,3,0,0,864,98,0
U01273,2026-01-10,1,18.2,1,0,1,367,32,0
U01273,2026-01-14,2,30.6,2,0,1,430,61,0
U01273,2026-01-15,1,41.9,1,1,0,297,49,0
U01273,2026-01-19,1,30.1,1,0,0,174,41,0
U01273,2026-01-20,1,23.7,1,0,0,421,36,0
U01273,2026-01-21,1,13.1,1,0,1,185,29,0
U01273,2026-01-22,1,56.0,1,0,0,447,59,0
U01273,2026-01-23,1,17.9,3,0,0,1065,72,0
U01273,2026-01-30,1,20.6,1,0,0,369,34,0
U01273,2026-02-01,1,7.1,1,0,0,402,24,0
U01273,2026-02-04,1,33.9,1,0,1,342,43,0
U01273,2026-02-11,1,26.5,1,0,0,357,38,0
U01273,2026-02-18,1,32.3,2,0,0,561,62,702
U01273,2026-02-20,1,13.8,2,1,1,570,49,5864
U01273,2026-02-23,1,33.6,1,0,0,225,43,6480
U01273,2026-02-24,2,40.2,2,0,1,701,68,0
U01273,2026-02-25,1,14.1,1,0,0,285,29,0
U01273,2026-02-28,1,45.4,1,0,0,465,51,0
U01274,2026-01-07,1,44.5,2,0,0,747,71,0
U01274,2026-01-09,3,52.6,0,1,1,157,36,5263
U01274,2026-01-10,2,27.4,1,0,0,347,39,6482
U01274,2026-01-11,2,38.9,1,1,1,313,47,0
U01274,2026-01-13,2,31.6,1,0,0,271,42,0
U01274,2026-01-15,2,62.4,2,0,1,679,83,6429
U01274,2026-01-16,1,38.5,1,0,1,349,46,0
U01274,2026-01-18,2,61.0,1,0,1,506,62,0
U01274,2026-01-19,1,55.6,1,1,0,380,58,0
U01274,2026-01-20,1,26.0,2,0,0,508,58,5034
U01274,2026-01-22,1,63.2,1,0,1,305,64,7321
U01274,2026-01-23,1,23.9,1,0,0,304,36,0
U01274,2026-01-25,2,25.0,0,0,0,74,17,10088
U01274,2026-01-26,2,20.2,1,1,1,257,34,5073
U01274,2026-01-27,1,26.4,3,0,1,1055,78,7629
U01274,2026-01-29,1,39.8,1,1,0,469,47,0
U01274,2026-01-30,1,17.8,1,1,1,211,32,0
U01274,2026-01-31,1,18.2,1,1,1,167,32,7822
U01274,2026-02-01,2,23.7,0,1,0,70,16,7252
U01274,2026-02-02,1,21.4,1,0,1,387,35,7693
U01274,2026-02-04,1,7.7,2,1,0,540,45,0
U01274,2026-02-10,1,25.9,3,0,1,1027,78,0
U01274,2026-02-12,1,20.2,1,1,1,290,34,7337
U01274,2026-02-13,2,35.8,1,0,0,209,45,0
U01274,2026-02-14,1,28.5,1,1,1,329,39,0
U01274,2026-02-19,1,52.5,1,0,0,274,56,0
U01274,2026-02-25,1,19.8,1,1,1,315,33,0
U01274,2026-02-26,1,22.1,1,0,0,243,35,0
U01274,2026-02-27,1,37.4,2,0,0,484,66,0
U01274,2026-02-28,1,12.9,1,1,1,390,29,0
U01275,2026-01-23,1,25.0,1,0,0,347,37,0
U01275,2026-01-26,2,19.5,1,0,1,214,33,0
U01275,2026-01-27,2,19.8,2,1,1,747,53,4430
U01275,2026-01-28,3,28.1,1,1,0,287,39,7589
U01275,2026-01-29,1,34.7,3,0,1,1274,84,6897
U01275,2026-02-01,1,11.3,1,0,0,244,27,0
U01275,2026-02-06,1,23.1,1,0,0,445,36,0
U01275,2026-02-08,1,57.4,1,1,0,428,60,7003
U01275,2026-02-10,1,44.2,1,1,0,285,50,0
U01275,2026-02-14,2,25.6,2,1,0,589,57,0
U01275,2026-02-16,1,29.3,1,0,0,327,40,5468
U01275,2026-02-18,1,66.5,1,0,0,454,66,0
U01275,2026-02-22,1,20.5,1,0,1,327,34,0
U01275,2026-02-23,1,28.6,1,1,0,334,40,0
U01275,2026-02-26,2,19.6,1,0,0,322,33,0
U01275,2026-02-27,2,10.7,1,1,0,136,27,0
U01276,2026-02-14,1,25.1,3,0,0,1101,77,0
U01276,2026-02-16,1,20.6,2,0,1,531,54,3950
U01276,2026-02-19,1,20.2,1,0,0,361,34,4652
U01276,2026-02-22,1,23.6,3,0,1,557,76,9850
U01276,2026-02-25,2,15.0,1,0,1,401,30,9579
U01276,2026-02-26,1,19.9,1,0,1,270,33,9473
U01276,2026-02-28,1,30.9,1,0,1,381,41,0
U01277,2026-02-11,1,36.8,1,0,0,267,45,5819
U01277,2026-02-12,2,13.2,1,0,0,295,29,0
U01277,2026-02-17,1,27.2,1,0,1,247,39,0
U01277,2026-02-18,1,32.2,1,0,0,446,42,0
U01277,2026-02-20,2,40.4,1,0,0,397,48,0
U01277,2026-02-21,1,35.1,1,0,0,484,44,4293
U01277,2026-02-28,2,15.4,1,0,0,154,30,5958
U01278,2026-01-21,2,23.9,1,0,0,315,36,2921
U01278,2026-01-22,1,49.4,1,1,0,281,54,5836
U01278,2026-01-23,1,22.2,2,0,1,555,55,0
U01278,2026-01-24,2,26.5,1,0,0,422,38,0
U01278,2026-01-26,1,36.0,1,0,1,215,45,4000
U01278,2026-01-27,1,49.3,2,1,1,680,74,7141
U01278,2026-01-28,2,34.8,1,0,1,320,44,0
U01278,2026-01-29,1,25.7,3,0,1,1064,78,0
U01278,2026-01-31,1,21.2,1,0,1,243,34,5016
U01278,2026-02-01,1,25.0,1,0,1,217,37,0
U01278,2026-02-02,2,36.1,1,0,0,409,45,0
U01278,2026-02-04,2,28.6,1,0,1,315,40,0
U01278,2026-02-05,1,55.1,1,0,0,320,58,0
U01278,2026-02-07,1,30.8,1,0,0,345,41,0
U01278,2026-02-08,2,23.3,1,0,1,208,36,0
U01278,2026-02-09,2,53.0,2,1,0,732,77,6955
U01278,2026-02-10,1,41.2,3,0,0,732,88,0
U01278,2026-02-11,1,25.5,1,0,1,235,37,7352
U01278,2026-02-13,2,14.3,1,0,0,260,30,0
U01278,2026-02-14,2,27.9,1,0,1,308,39,7168
U01278,2026-02-15,2,17.7,0,0,1,53,12,4732
U01278,2026-02-16,2,53.7,2,0,1,628,77,0
U01278,2026-02-19,1,33.5,3,1,1,864,83,8814
U01278,2026-02-20,2,26.0,1,1,1,374,38,0
U01278,2026-02-23,2,36.1,1,0,1,322,45,5930
U01278,2026-02-24,1,10.7,1,1,0,128,27,0
U01278,2026-02-25,2,48.4,2,0,1,765,73,0
U01278,2026-02-26,1,20.4,1,0,1,297,34,0
U01278,2026-02-28,2,21.2,0,0,0,63,14,0
U01278,2026-03-01,1,30.9,1,0,1,234,41,6169
U01279,2026-01-11,1,51.9,1,0,0,410,56,10090
U01279,2026-01-13,1,36.4,2,0,0,743,65,0
U01279,2026-01-14,1,25.3,1,0,0,194,37,0
U01279,2026-01-16,2,26.6,1,0,0,159,38,0
U01279,2026-01-17,1,21.6,1,0,0,282,35,0
U01279,2026-01-21,1,8.7,1,0,1,336,26,0
U01279,2026-01-23,1,46.5,1,0,0,475,52,8099
U01279,2026-01-26,1,16.8,2,0,0,393,51,5819
U01279,2026-01-29,1,68.9,1,0,0,446,68,0
U01279,2026-01-31,1,33.6,1,0,1,224,43,0
U01279,2026-02-04,1,34.0,1,0,0,306,43,8783
U01279,2026-02-05,2,20.1,1,0,0,279,34,6615
U01279,2026-02-10,3,20.2,0,0,0,60,14,0
U01279,2026-02-14,1,12.5,3,0,1,622,68,8820
U01279,2026-02-15,1,14.0,1,0,0,364,29,10156
U01279,2026-02-18,1,49.2,1,0,1,413,54,0
U01279,2026-02-21,1,17.5,1,0,1,325,32,0
U01279,2026-02-23,3,11.0,1,0,0,175,27,7626
U01279,2026-02-26,2,10.1,2,0,0,787,47,2422
U01279,2026-02-28,1,14.6,3,1,1,1042,70,10006
U01280,2026-01-27,1,19.0,1,0,0,335,33,0
U01280,2026-01-28,1,17.0,1,0,1,302,31,4647
U01280,2026-01-29,2,30.6,0,0,1,91,21,11136
U01280,2026-01-30,1,29.2,1,0,1,392,40,5644
U01280,2026-01-31,1,53.3,2,1,1,630,77,0
U01280,2026-02-01,1,32.0,2,0,1,359,62,3023
U01280,2026-02-03,1,30.3,1,0,0,371,41,8331
U01280,2026-02-04,1,75.5,3,1,1,1127,112,0
U01280,2026-02-06,2,12.2,1,0,0,254,28,11159
U01280,2026-02-07,1,14.8,1,1,0,404,30,0
U01280,2026-02-08,2,29.4,0,0,1,88,20,0
U01280,2026-02-09,1,18.5,1,0,1,208,32,0
U01280,2026-02-10,1,41.7,1,1,1,356,49,10845
U01280,2026-02-11,1,24.2,1,0,0,371,36,8558
U01280,2026-02-12,2,72.7,1,0,1,378,70,4856
U01280,2026-02-13,3,49.1,1,1,0,316,54,0
U01280,2026-02-14,2,44.7,2,1,0,437,71,0
U01280,2026-02-15,1,26.5,1,0,0,380,38,0
U01280,2026-02-16,2,43.2,0,1,0,129,30,0
U01280,2026-02-17,1,43.8,1,0,1,370,50,3692
U01280,2026-02-20,1,19.1,1,1,0,372,33,0
U01280,2026-02-21,2,12.9,1,1,1,249,29,0
U01280,2026-02-23,1,52.4,1,1,1,273,56,0
U01280,2026-02-24,3,21.1,1,0,0,367,34,0
U01280,2026-02-26,2,23.5,1,0,0,343,36,6713
U01280,2026-02-27,1,24.7,2,0,0,386,57,1193
U01280,2026-02-28,1,12.3,1,0,0,414,28,1487
U01281,2026-02-23,1,17.9,1,0,0,385,32,5960
U01281,2026-02-24,1,9.7,1,0,0,258,26,0
U01281,2026-02-27,1,24.9,1,1,0,397,37,8152
U01281,2026-03-01,1,19.4,2,0,1,534,53,11896
U01282,2026-01-07,2,27.2,0,1,0,81,19,0
U01282,2026-01-11,2,52.1,2,1,0,944,76,3810
